INFO 2023-10-18 21:16:11,888 autoreload Watching for file changes with StatReloader
DEBUG 2023-10-18 21:20:40,223 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/PIL/_imaging.cpython-38-x86_64-linux-gnu.so first seen with mtime 1697391218.207638
DEBUG 2023-10-18 21:20:40,226 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/PIL/ImageMode.py first seen with mtime 1697391218.187638
DEBUG 2023-10-18 21:20:40,227 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/sql/compiler.py first seen with mtime 1695024675.5169349
DEBUG 2023-10-18 21:20:40,228 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/migrations/__init__.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:20:40,229 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/cffi/model.py first seen with mtime 1670062213.8437965
DEBUG 2023-10-18 21:20:40,230 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/migrations/loader.py first seen with mtime 1695024675.496935
DEBUG 2023-10-18 21:20:40,231 autoreload File /usr/lib/python3.8/xml/etree/ElementTree.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:28,910 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/conf/urls/static.py previous mtime: 1697664036.3091803, current mtime: 1697664267.8191886
DEBUG 2023-10-18 21:24:28,911 autoreload /home/aman_unix/.local/lib/python3.8/site-packages/django/conf/urls/static.py notified as changed. Signal results: [(<function template_changed at 0x7f85d1365d30>, None), (<function translation_file_changed at 0x7f85d08919d0>, None)].
INFO 2023-10-18 21:24:28,911 autoreload /home/aman_unix/.local/lib/python3.8/site-packages/django/conf/urls/static.py changed, reloading.
INFO 2023-10-18 21:24:29,515 autoreload Watching for file changes with StatReloader
DEBUG 2023-10-18 21:24:29,516 autoreload Waiting for apps ready_event.
DEBUG 2023-10-18 21:24:29,594 autoreload Apps ready_event triggered. Sending autoreload_started signal.
DEBUG 2023-10-18 21:24:29,621 autoreload Watching dir /mnt/d/Lectures/python/django-maxmillian/my_first_blog/templates with glob **/*.
DEBUG 2023-10-18 21:24:29,626 autoreload Watching dir /mnt/d/Lectures/python/django-maxmillian/my_first_blog/blog/templates with glob **/*.
DEBUG 2023-10-18 21:24:29,627 autoreload Watching dir /mnt/d/Lectures/python/django-maxmillian/my_first_blog/locale with glob **/*.mo.
DEBUG 2023-10-18 21:24:29,628 autoreload Watching dir /mnt/d/Lectures/python/django-maxmillian/my_first_blog/blog/locale with glob **/*.mo.
DEBUG 2023-10-18 21:24:29,753 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/blog/admin.py first seen with mtime 1697411008.3508544
DEBUG 2023-10-18 21:24:29,754 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/files/utils.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:24:29,755 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/conf/urls/__init__.py first seen with mtime 1695024674.1569343
DEBUG 2023-10-18 21:24:29,756 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/asgiref/local.py first seen with mtime 1695024673.7969341
DEBUG 2023-10-18 21:24:29,757 autoreload File /usr/lib/python3.8/email/headerregistry.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,758 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/files/storage/__init__.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:24:29,759 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/http/request.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:24:29,760 autoreload File /usr/lib/python3.8/pkgutil.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,764 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/my_first_blog/settings.py first seen with mtime 1697663770.731068
DEBUG 2023-10-18 21:24:29,765 autoreload File /usr/lib/python3.8/email/contentmanager.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,766 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/library.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:24:29,767 autoreload File /usr/lib/python3.8/wsgiref/__init__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,768 autoreload File /usr/lib/python3.8/reprlib.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,768 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/exceptions.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:24:29,769 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/utils.py first seen with mtime 1695024673.686934
DEBUG 2023-10-18 21:24:29,770 autoreload File /usr/lib/python3.8/email/__init__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,771 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/contenttypes/fields.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:24:29,772 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/async_checks.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:24:29,773 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/hashable.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:24:29,774 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/staticfiles/management/commands/runserver.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:24:29,775 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/files/move.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:24:29,775 autoreload File /usr/lib/python3.8/asyncio/format_helpers.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,776 autoreload File /usr/lib/python3.8/importlib/abc.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,777 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/functions/datetime.py first seen with mtime 1695024675.5169349
DEBUG 2023-10-18 21:24:29,778 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/cache.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:24:29,779 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/loaders/app_directories.py first seen with mtime 1695024675.556935
DEBUG 2023-10-18 21:24:29,780 autoreload File /etc/python3.8/sitecustomize.py first seen with mtime 1584094456.0
DEBUG 2023-10-18 21:24:29,781 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/filters/__init__.py first seen with mtime 1695024673.686934
DEBUG 2023-10-18 21:24:29,782 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/mail/utils.py first seen with mtime 1695024675.456935
DEBUG 2023-10-18 21:24:29,783 autoreload File /usr/lib/python3.8/bz2.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,784 autoreload File /usr/lib/python3.8/email/_encoded_words.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,785 autoreload File /usr/lib/python3.8/email/_parseaddr.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,786 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/sites/__init__.py first seen with mtime 1695024675.3669348
DEBUG 2023-10-18 21:24:29,788 autoreload File /usr/lib/python3.8/html/parser.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,788 autoreload File /usr/lib/python3.8/http/__init__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,789 autoreload File /usr/lib/python3.8/urllib/response.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,790 autoreload File /usr/lib/python3.8/encodings/utf_8.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,791 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/staticfiles/handlers.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:24:29,792 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/models.py first seen with mtime 1695024674.1569343
DEBUG 2023-10-18 21:24:29,793 autoreload File /usr/lib/python3.8/asyncio/base_events.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,794 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/views/debug.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:24:29,795 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/engine/filter_stack.py first seen with mtime 1695024673.686934
DEBUG 2023-10-18 21:24:29,796 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/dispatch/__init__.py first seen with mtime 1695024675.5169349
DEBUG 2023-10-18 21:24:29,797 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/functions/comparison.py first seen with mtime 1695024675.5169349
DEBUG 2023-10-18 21:24:29,798 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/__init__.py first seen with mtime 1695024674.1569343
DEBUG 2023-10-18 21:24:29,799 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/messages/middleware.py first seen with mtime 1695024675.0869348
DEBUG 2023-10-18 21:24:29,800 autoreload File /usr/lib/python3.8/copy.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,801 autoreload File /usr/lib/python3.8/sqlite3/__init__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,801 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/functions/text.py first seen with mtime 1695024675.5169349
DEBUG 2023-10-18 21:24:29,802 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/serializers/__init__.py first seen with mtime 1695024675.466935
DEBUG 2023-10-18 21:24:29,803 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/backends/base/features.py first seen with mtime 1695024675.476935
DEBUG 2023-10-18 21:24:29,804 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/filters/others.py first seen with mtime 1695024673.686934
DEBUG 2023-10-18 21:24:29,805 autoreload File /usr/lib/python3.8/wsgiref/simple_server.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,806 autoreload File /usr/lib/python3.8/heapq.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,806 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/lookups.py first seen with mtime 1695024675.506935
DEBUG 2023-10-18 21:24:29,807 autoreload File /usr/lib/python3.8/keyword.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,808 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/contenttypes/models.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:24:29,809 autoreload File /usr/lib/python3.8/_weakrefset.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,810 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/backends.py first seen with mtime 1695024674.5269344
DEBUG 2023-10-18 21:24:29,811 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/enums.py first seen with mtime 1695024675.496935
DEBUG 2023-10-18 21:24:29,813 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/dates.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:24:29,813 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/database.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:24:29,814 autoreload File /usr/lib/python3.8/operator.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,815 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/loaders/base.py first seen with mtime 1695024675.556935
DEBUG 2023-10-18 21:24:29,816 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/handlers/asgi.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:24:29,817 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/management/base.py first seen with mtime 1695024675.456935
DEBUG 2023-10-18 21:24:29,818 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/sessions/backends/__init__.py first seen with mtime 1695024675.2869349
DEBUG 2023-10-18 21:24:29,819 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/migrations/operations/base.py first seen with mtime 1695024675.496935
DEBUG 2023-10-18 21:24:29,819 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/migrations/__init__.py first seen with mtime 1695024675.486935
DEBUG 2023-10-18 21:24:29,820 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/PIL/_version.py first seen with mtime 1697391218.197638
DEBUG 2023-10-18 21:24:29,821 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/colorama/win32.py first seen with mtime 1695481654.6360354
DEBUG 2023-10-18 21:24:29,822 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/backends/base/schema.py first seen with mtime 1695024675.476935
DEBUG 2023-10-18 21:24:29,822 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/_os.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:24:29,823 autoreload File /usr/lib/python3.8/platform.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,824 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/utils.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:24:29,825 autoreload File /usr/lib/python3.8/asyncio/tasks.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,825 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/indexes.py first seen with mtime 1695024675.506935
DEBUG 2023-10-18 21:24:29,826 autoreload File /usr/lib/python3.8/wsgiref/headers.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,827 autoreload File /usr/lib/python3.8/lib-dynload/_json.cpython-38-x86_64-linux-gnu.so first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,828 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/messages/apps.py first seen with mtime 1695024675.0869348
DEBUG 2023-10-18 21:24:29,828 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/backends/utils.py first seen with mtime 1695024675.466935
DEBUG 2023-10-18 21:24:29,829 autoreload File /usr/lib/python3.8/email/mime/multipart.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,830 autoreload File /usr/lib/python3.8/dis.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,830 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/security/__init__.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:24:29,831 autoreload File /usr/lib/python3.8/locale.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,832 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/staticfiles/management/commands/__init__.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:24:29,833 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/templatetags/base.py first seen with mtime 1695024674.4069343
DEBUG 2023-10-18 21:24:29,834 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/utils.py first seen with mtime 1695024674.1569343
DEBUG 2023-10-18 21:24:29,835 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/fields/reverse_related.py first seen with mtime 1695024675.506935
DEBUG 2023-10-18 21:24:29,836 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/urls/conf.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:24:29,837 autoreload File /usr/lib/python3.8/email/mime/message.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:24:29,837 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/sql/query.py first seen with mtime 1695024675.5169349
